DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
10-02-2022 10:26:35,192.168.1.2,20.44.240.17,54885,443,W,PA,TCP,128,505,[PORT][FLAG]
10-02-2022 10:26:36,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:36,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:37,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:37,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:38,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:39,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:40,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:41,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:41,192.168.1.2,20.44.240.17,54885,443,W,PA,TCP,128,1262,[PORT][FLAG]
10-02-2022 10:26:42,192.168.1.2,192.168.1.1,59774,53,W,N,UDP,128,72,[SAFE]
10-02-2022 10:26:42,192.168.1.1,192.168.1.2,53,59774,L,N,UDP,64,158,[SAFE]
10-02-2022 10:26:42,192.168.1.2,52.249.36.205,54887,443,W,S,TCP,128,52,[PORT]
10-02-2022 10:26:43,20.44.240.17,192.168.1.2,443,54885,O,A,TCP,112,40,[PORT]
10-02-2022 10:26:44,20.44.240.17,192.168.1.2,443,54885,O,A,TCP,112,40,[PORT]
10-02-2022 10:26:44,20.44.240.17,192.168.1.2,443,54885,O,A,TCP,112,40,[PORT]
10-02-2022 10:26:44,20.44.240.17,192.168.1.2,443,54885,O,PA,TCP,112,282,[PORT][FLAG]
10-02-2022 10:26:45,20.50.73.9,192.168.1.2,443,54886,O,SA,TCP,106,52,[PORT]
10-02-2022 10:26:45,192.168.1.2,20.50.73.9,54886,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:46,192.168.1.2,20.50.73.9,54886,443,W,PA,TCP,128,254,[PORT][FLAG]
10-02-2022 10:26:46,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:47,52.249.36.205,192.168.1.2,443,54887,O,SA,TCP,105,52,[PORT]
10-02-2022 10:26:47,192.168.1.2,52.249.36.205,54887,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:48,192.168.1.2,52.249.36.205,54887,443,W,PA,TCP,128,251,[PORT][FLAG]
10-02-2022 10:26:48,20.50.73.9,192.168.1.2,443,54886,O,A,TCP,106,40,[PORT]
10-02-2022 10:26:49,20.50.73.9,192.168.1.2,443,54886,O,A,TCP,106,1500,[PORT]
10-02-2022 10:26:49,20.50.73.9,192.168.1.2,443,54886,O,A,TCP,106,1500,[PORT]
10-02-2022 10:26:50,20.50.73.9,192.168.1.2,443,54886,O,A,TCP,106,1500,[PORT]
10-02-2022 10:26:51,20.50.73.9,192.168.1.2,443,54886,O,PA,TCP,106,62,[PORT][FLAG]
10-02-2022 10:26:52,192.168.1.2,20.50.73.9,54886,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:52,192.168.1.2,20.50.73.9,54886,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 10:26:52,20.50.73.9,192.168.1.2,443,54886,O,PA,TCP,106,91,[PORT][FLAG]
10-02-2022 10:26:53,192.168.1.2,20.50.73.9,54886,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:53,192.168.1.2,20.50.73.9,54886,443,W,PA,TCP,128,57,[PORT][FLAG]
10-02-2022 10:26:54,192.168.1.2,20.50.73.9,54886,443,W,PA,TCP,128,1022,[PORT][FLAG]
